home_moneyline,date,away_team_abbr,home_team_abbr,home_score,away_score
100,2022-04-12 19:00:00,CAR,NYR,2,4
-250,2022-04-12 19:00:00,PHI,WAS,9,2
-125,2022-04-12 19:30:00,OTT,DET,1,4
-110,2022-04-12 19:30:00,PIT,NYI,5,4
-135,2022-04-12 20:00:00,EDM,MIN,5,1
-210,2022-04-12 20:00:00,SJ,NAS,1,0
125,2022-04-12 20:30:00,LA,CHI,2,5
-450,2022-04-12 21:00:00,SEA,CAL,5,3
130,2022-04-12 21:30:00,TB,DAL,1,0
120,2022-04-12 22:00:00,VEG,VAN,5,4
140,2022-04-12 22:00:00,NJ,ARI,2,6
165,2022-04-13 19:00:00,NYR,PHI,0,4
-180,2022-04-13 19:00:00,MON,CLB,5,1
-285,2022-04-13 21:30:00,LA,COL,9,3
-280,2022-04-14 19:00:00,OTT,BOS,2,3
160,2022-04-14 19:00:00,STL,BUF,2,6
-190,2022-04-14 19:00:00,WAS,TOR,7,3
-360,2022-04-14 19:00:00,ANA,TB,4,3
-160,2022-04-14 19:00:00,NYI,PIT,6,3
-390,2022-04-14 19:00:00,DET,CAR,0,3
-125,2022-04-14 20:00:00,EDM,NAS,0,4
105,2022-04-14 20:00:00,MIN,DAL,2,3
-105,2022-04-14 20:30:00,SJ,CHI,5,4
-285,2022-04-14 21:00:00,NJ,COL,3,1
-165,2022-04-14 21:00:00,VEG,CAL,1,6
-330,2022-04-14 22:00:00,ARI,VAN,7,1
135,2022-04-15 19:00:00,NYI,MON,0,3
-650,2022-04-15 19:00:00,WIN,FLA,6,1
-320,2022-04-16 12:30:00,CHI,NAS,4,3
-135,2022-04-16 12:30:00,PIT,BOS,2,1
-380,2022-04-16 12:30:00,DET,NYR,4,0
-120,2022-04-16 15:00:00,MIN,STL,6,5
-135,2022-04-16 16:00:00,VEG,EDM,4,0
-170,2022-04-16 19:00:00,PHI,BUF,4,3
215,2022-04-16 19:00:00,WAS,MON,4,8
210,2022-04-16 19:00:00,TOR,OTT,4,5
-265,2022-04-16 19:00:00,WIN,TB,7,4
-265,2022-04-16 20:00:00,SJ,DAL,2,1
-135,2022-04-16 21:00:00,CAR,COL,7,4
-650,2022-04-16 22:00:00,ARI,CAL,9,1
-120,2022-04-16 22:00:00,NJ,SEA,4,3
-220,2022-04-16 22:30:00,CLB,LA,2,1
290,2022-04-17 13:00:00,FLA,DET,1,6
-105,2022-04-17 17:00:00,BUF,PHI,3,5
-115,2022-04-17 18:00:00,STL,NAS,3,8
-340,2022-04-17 18:00:00,SJ,MIN,5,4
-200,2022-04-17 19:30:00,NYI,TOR,4,2
-165,2022-04-17 20:30:00,CLB,ANA,6,4
245,2022-04-18 20:00:00,CAL,CHI,2,5
-205,2022-04-18 21:00:00,WAS,COL,2,3
295,2022-04-18 22:00:00,CAR,ARI,3,5
-370,2022-04-18 22:00:00,NJ,VEG,2,3
-125,2022-04-18 22:00:00,OTT,SEA,4,2
-110,2022-04-18 22:30:00,DAL,VAN,6,2
-500,2022-04-19 19:00:00,PHI,TOR,5,2
210,2022-04-19 19:00:00,MIN,MON,0,2
-600,2022-04-19 19:00:00,DET,TB,3,4
-235,2022-04-19 19:00:00,WIN,NYR,3,0
165,2022-04-19 19:30:00,FLA,NYI,2,3
105,2022-04-19 20:00:00,CAL,NAS,3,2
-135,2022-04-19 20:00:00,BOS,STL,2,3
-265,2022-04-19 22:00:00,OTT,VAN,3,4
140,2022-04-19 22:00:00,LA,ANA,1,2
-150,2022-04-19 22:30:00,CLB,SJ,3,2
-185,2022-04-20 20:30:00,DAL,EDM,5,2
130,2022-04-20 22:00:00,CHI,ARI,3,4
-160,2022-04-20 22:00:00,WAS,VEG,4,3
210,2022-04-20 22:00:00,COL,SEA,3,2
-145,2022-04-21 19:00:00,PHI,MON,3,6
-700,2022-04-21 19:00:00,DET,FLA,5,2
-140,2022-04-21 19:00:00,BUF,NJ,2,5
-120,2022-04-21 19:00:00,BOS,PIT,4,0
-280,2022-04-21 19:00:00,WIN,CAR,4,2
-105,2022-04-21 19:30:00,NYR,NYI,3,6
-135,2022-04-21 20:00:00,TOR,TB,8,1
-180,2022-04-21 20:00:00,VAN,MIN,6,3
-240,2022-04-21 21:00:00,DAL,CAL,4,2
-280,2022-04-21 22:30:00,CHI,LA,4,1
155,2022-04-21 22:30:00,STL,SJ,1,3
-115,2022-04-22 19:00:00,OTT,CLB,1,2
-310,2022-04-22 20:00:00,SEA,MIN,6,3
-120,2022-04-22 21:00:00,COL,EDM,6,3
290,2022-04-22 22:30:00,WAS,ARI,0,2
110,2022-04-23 12:30:00,NYI,BUF,5,3
230,2022-04-23 12:30:00,PIT,DET,2,7
200,2022-04-23 12:30:00,CAR,NJ,2,3
-145,2022-04-23 15:00:00,NYR,BOS,3,1
-180,2022-04-23 19:00:00,MON,OTT,6,4
-140,2022-04-23 19:00:00,NAS,TB,6,2
-160,2022-04-23 19:00:00,TOR,FLA,3,2
-275,2022-04-23 20:00:00,SEA,DAL,3,2
-150,2022-04-23 20:00:00,CHI,SJ,4,1
-205,2022-04-23 22:00:00,VAN,CAL,6,3
330,2022-04-23 22:00:00,STL,ARI,4,5
-300,2022-04-23 22:30:00,ANA,LA,4,2
-170,2022-04-24 13:00:00,DET,NJ,0,3
165,2022-04-24 13:00:00,CAR,NYI,2,5
210,2022-04-24 13:00:00,EDM,CLB,5,2
210,2022-04-24 16:00:00,PIT,PHI,4,1
-125,2022-04-24 19:00:00,TOR,WAS,3,4
150,2022-04-24 19:00:00,COL,WIN,4,1
-120,2022-04-24 19:00:00,TB,FLA,4,8
250,2022-04-24 19:00:00,BOS,MON,3,5
110,2022-04-24 20:00:00,MIN,NAS,4,5
180,2022-04-24 20:30:00,STL,ANA,3,6
-400,2022-04-24 22:00:00,SJ,VEG,4,5
-135,2022-04-25 20:00:00,PHI,CHI,3,1
-500,2022-04-26 19:00:00,DET,TOR,3,0
-105,2022-04-26 19:00:00,FLA,BOS,4,2
-140,2022-04-26 19:00:00,NJ,OTT,5,4
-425,2022-04-26 19:00:00,CLB,TB,4,1
-125,2022-04-26 19:00:00,CAR,NYR,3,4
-145,2022-04-26 19:00:00,EDM,PIT,1,5
-175,2022-04-26 19:00:00,NYI,WAS,1,4
125,2022-04-26 20:00:00,CAL,NAS,4,5
-600,2022-04-26 20:00:00,ARI,MIN,3,5
-110,2022-04-26 20:30:00,VEG,DAL,3,2
-180,2022-04-26 21:30:00,STL,COL,5,3
-180,2022-04-26 22:00:00,SEA,VAN,5,2
-145,2022-04-26 22:30:00,ANA,SJ,2,5
-185,2022-04-27 19:30:00,PHI,WIN,4,0
-390,2022-04-27 19:30:00,MON,NYR,3,4
185,2022-04-27 20:30:00,VEG,CHI,4,3
-500,2022-04-27 20:30:00,ARI,DAL,3,4
155,2022-04-27 22:00:00,LA,SEA,3,5
-300,2022-04-28 19:00:00,BUF,BOS,5,0
140,2022-04-28 19:00:00,FLA,OTT,0,4
-250,2022-04-28 19:00:00,NJ,CAR,6,3
210,2022-04-28 19:00:00,TB,CLB,5,2
115,2022-04-28 19:00:00,WAS,NYI,5,1
100,2022-04-28 20:00:00,CAL,MIN,3,2
-295,2022-04-28 21:00:00,NAS,COL,4,5
-310,2022-04-28 21:00:00,SJ,EDM,5,4
-195,2022-04-28 22:00:00,LA,VAN,3,2
,2022-04-29 19:00:00,CLB,PIT,5,3
,2022-04-29 19:00:00,CHI,BUF,3,2
,2022-04-29 19:00:00,BOS,TOR,5,2
,2022-04-29 19:00:00,FLA,MON,10,2
,2022-04-29 19:00:00,DET,NJ,3,5
,2022-04-29 19:00:00,WAS,NYR,3,2
,2022-04-29 19:00:00,OTT,PHI,2,4
140,2022-04-29 19:30:00,TB,NYI,4,6
-175,2022-04-29 20:00:00,VEG,STL,4,7
-150,2022-04-29 20:00:00,COL,MIN,4,1
110,2022-04-29 20:00:00,CAL,WIN,3,1
-265,2022-04-29 20:30:00,ANA,DAL,4,2
-130,2022-04-29 21:00:00,VAN,EDM,3,2
-135,2022-04-29 22:00:00,SJ,SEA,3,0
190,2022-04-29 22:30:00,NAS,ARI,5,4
-210,2022-05-01 14:00:00,SEA,WIN,4,3
-210,2022-05-01 14:00:00,SEA,WIN,4,3
,2022-05-02 19:00:00,BOS,CAR,5,1
-125,2022-05-02 19:30:00,TB,TOR,5,0
-130,2022-05-02 21:30:00,STL,MIN,0,4
-205,2022-05-02 22:00:00,LA,EDM,3,4
-150,2022-05-03 19:00:00,PIT,NYR,3,4
-245,2022-05-03 19:30:00,WAS,FLA,2,4
-330,2022-05-03 21:30:00,NAS,COL,7,2
-240,2022-05-03 22:00:00,DAL,CAL,1,0
-120,2022-05-04 19:00:00,BOS,CAR,5,2
-135,2022-05-04 19:30:00,TB,TOR,3,5
-135,2022-05-04 21:30:00,STL,MIN,6,2
-210,2022-05-04 22:00:00,LA,EDM,6,0
-175,2022-05-05 19:00:00,PIT,NYR,5,2
-300,2022-05-05 19:30:00,WAS,FLA,5,1
-400,2022-05-05 21:30:00,NAS,COL,2,1
-240,2022-05-05 22:00:00,DAL,CAL,0,2
-150,2022-05-06 19:00:00,CAR,BOS,4,2
-130,2022-05-06 19:30:00,TOR,TB,2,5
-120,2022-05-06 21:30:00,MIN,STL,1,5
115,2022-05-06 22:00:00,EDM,LA,2,8
150,2022-05-07 13:00:00,FLA,WAS,6,1
170,2022-05-07 16:30:00,COL,NAS,3,7
-110,2022-05-07 19:00:00,NYR,PIT,7,4
125,2022-05-07 21:30:00,CAL,DAL,4,2
,2022-05-08 12:30:00,CAR,BOS,5,2
-105,2022-05-08 16:30:00,MIN,STL,5,2
-140,2022-05-08 19:00:00,TOR,TB,7,3
135,2022-05-08 22:00:00,EDM,LA,4,0
140,2022-05-09 19:00:00,FLA,WAS,2,3
-110,2022-05-09 19:00:00,NYR,PIT,7,2
180,2022-05-09 21:30:00,COL,NAS,3,5
125,2022-05-09 21:30:00,CAL,DAL,1,4
-150,2022-05-10 19:00:00,BOS,CAR,5,1
-145,2022-05-10 19:30:00,TB,TOR,4,3
,2022-05-10 21:30:00,STL,MIN,2,5
-220,2022-05-10 22:00:00,LA,EDM,4,5
-135,2022-05-11 19:00:00,PIT,NYR,5,3
-230,2022-05-11 19:30:00,WAS,FLA,5,3
-245,2022-05-11 21:30:00,DAL,CAL,3,1
-125,2022-05-12 19:00:00,CAR,BOS,5,2
-145,2022-05-12 19:30:00,TOR,TB,4,3
-125,2022-05-12 21:30:00,MIN,STL,5,1
110,2022-05-12 22:00:00,EDM,LA,2,4
,2022-05-13 19:00:00,NYR,PIT,3,5
140,2022-05-13 19:30:00,FLA,WAS,3,4
135,2022-05-13 21:30:00,CAL,DAL,4,2
,2022-05-14 16:30:00,BOS,CAR,3,2
-140,2022-05-14 19:00:00,TB,TOR,1,2
-210,2022-05-14 22:00:00,LA,EDM,2,0
-145,2022-05-15 19:00:00,PIT,NYR,4,3
-205,2022-05-15 21:30:00,DAL,CAL,3,2
-145,2022-05-17 19:00:00,TB,FLA,1,4
-210,2022-05-17 21:30:00,STL,COL,3,2
-145,2022-05-17 19:00:00,TB,FLA,1,4
-210,2022-05-17 21:30:00,STL,COL,3,2
-185,2022-05-18 19:00:00,NYR,CAR,2,1
-170,2022-05-18 21:30:00,EDM,CAL,9,6
-170,2022-05-19 19:00:00,TB,FLA,1,2
-245,2022-05-19 21:30:00,STL,COL,1,4
-160,2022-05-20 20:00:00,NYR,CAR,2,0
-185,2022-05-20 22:30:00,EDM,CAL,3,5
145,2022-05-21 20:00:00,COL,STL,2,5
,2022-05-22 13:30:00,FLA,TB,5,1
-120,2022-05-22 15:30:00,CAR,NYR,3,1
,2022-05-22 20:00:00,CAL,EDM,4,1
-140,2022-05-23 19:00:00,FLA,TB,2,0
135,2022-05-23 21:30:00,COL,STL,3,6
,2022-05-24 19:00:00,CAR,NYR,4,1
,2022-05-24 21:30:00,CAL,EDM,5,3
,2022-05-25 20:00:00,STL,COL,4,5
-155,2022-05-26 19:00:00,NYR,CAR,3,1
-150,2022-05-26 21:30:00,EDM,CAL,4,5
,2022-05-27 20:00:00,COL,STL,2,3
-120,2022-05-28 20:00:00,CAR,NYR,5,2
-145,2022-05-30 20:00:00,NYR,CAR,2,6
-145,2022-05-30 20:00:00,NYR,CAR,2,6
-200,2022-05-31 20:00:00,EDM,COL,8,6
,2022-06-01 20:00:00,TB,NYR,6,2
,2022-06-02 20:00:00,EDM,COL,4,0
100,2022-06-03 20:00:00,TB,NYR,3,2
-185,2022-06-04 20:00:00,COL,EDM,2,4
-185,2022-06-05 15:00:00,NYR,TB,3,2
115,2022-06-06 20:00:00,COL,EDM,5,6
-175,2022-06-07 20:00:00,NYR,TB,4,1
105,2022-06-09 20:00:00,TB,NYR,1,3
105,2022-06-09 20:00:00,TB,NYR,1,3
-200,2022-06-11 20:00:00,NYR,TB,2,1
-200,2022-06-11 20:00:00,NYR,TB,2,1
-150,2022-06-15 20:00:00,TB,COL,4,3
-150,2022-06-15 20:00:00,TB,COL,4,3
-150,2022-06-15 20:00:00,TB,COL,4,3
-150,2022-06-15 20:00:00,TB,COL,4,3
-145,2022-06-18 20:00:00,TB,COL,7,0
-145,2022-06-18 20:00:00,TB,COL,7,0
-145,2022-06-18 20:00:00,TB,COL,7,0
-115,2022-06-20 20:00:00,COL,TB,6,2
-115,2022-06-20 20:00:00,COL,TB,6,2
-110,2022-06-22 20:00:00,COL,TB,2,3
-110,2022-06-22 20:00:00,COL,TB,2,3
-210,2022-06-24 20:00:00,TB,COL,2,3
-210,2022-06-24 20:00:00,TB,COL,2,3
-110,2022-06-26 20:00:00,COL,TB,1,2
-110,2022-06-26 20:00:00,COL,TB,1,2
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
,2022-09-24 19:00:00,OTT,TOR,2,4
-105,2022-09-24 19:00:00,BOS,PHI,2,1
-110,2022-09-24 20:00:00,STL,ARI,4,5
,2022-09-24 13:00:00,OTT,TOR,4,1
